omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][App] App Name: GNBSIM
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][Util][GTP] PDU Session Container Extension header length:1
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329287] Received QFI value in downlink G-PDU: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329287] Sent DL user data packet to UE
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000127][10] Received QFI value in downlink user data packet: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000127][10] Received ICMP Echo Reply, ID:12394, Seq:5
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][RealUe][imsi-208950000000127] Handling: DATA-PACKET-SUCCESS-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Handling event: DATA-PACKET-SUCCESS-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] Procedure Result: PASS, imsi: imsi-208950000000127
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] Execute procedure  UE-INITIATED-DEREGISTRATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] Waiting for procedure result from imsiStateMachine
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Handling event: PROC-START-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Start new procedure  UE-INITIATED-DEREGISTRATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Initiating UE Initiated Deregistration Procedure
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][RealUe][imsi-208950000000127] Handling: DEREGISTRATION-REQUEST-UE-ORIG-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [DEBU][GNBSIM][RealUe][imsi-208950000000127] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [DEBU][GNBSIM][RealUe][imsi-208950000000127] Encrypt NAS message (algorithm: 0, DLCount: 0x2)
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Handling event: DEREGISTRATION-REQUEST-UE-ORIG-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329292] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 70 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 240 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329292
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329292] Handling event: DOWNLINK-NAS-TRANSPORT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][RealUe][imsi-208950000000127] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][RealUe][imsi-208950000000127] Received Message Type: 70
omec-gnbsim-vpp    | 2023-01-16T10:27:28Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Handling event: DEREGISTRATION-ACCEPT-UE-ORIG-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 184 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329292
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329292] Handling event: UE-CONTEXT-RELEASE-COMMAND-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][Util][NGAP] Cause Nas[2]
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 48 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329292] Handling event: QUIT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUeDao] Removing GnbUpUe for TEID: 3439329287 Downlink: true
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Handling event: CONNECTION-RELEASE-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329287] Handling: QUIT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][PduSession][imsi-208950000000127][10] Received last downlink data packet
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] Procedure Result: PASS, imsi: imsi-208950000000127
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][Profile][profile5] No more procedures left
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] imsiStateMachine no more proc to execute
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000127] imsiStateMachine ended
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][Profile][profile5] ExecuteProfile ExecInParallel false. Waiting for UEs to finish procesessing
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Execute procedure  REGISTRATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Waiting for procedure result from imsiStateMachine
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: PROC-START-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Start new procedure  REGISTRATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Initiating Registration Procedure
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: REGESTRATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: REGESTRATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: REGESTRATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 73 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 552 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329293
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: DOWNLINK-NAS-TRANSPORT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Received Message Type: 86
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: AUTHENTICATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Next Event: AUTHENTICATION-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: AUTHENTICATION-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: AUTHENTICATION-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 67 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 368 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329293
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: DOWNLINK-NAS-TRANSPORT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Security Header Type Integrity Protected With New 5g Nas Security Context
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Calculate NAS MAC (algorithm: 2, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] NAS integrity key: c0dd3c3f1f6e0a9f61d42b03487b8f4f
omec-gnbsim-vpp    | cmac value: 0x671b0ec0
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Received Message Type: 93
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: SECURITY-MODE-COMMAND-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Security header type: Integrity Protected With New 5G Security Context
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Encrypt NAS message (algorithm: 0, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 97 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 1128 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329293
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: INITIAL-CONTEXT-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Calculate NAS MAC (algorithm: 2, DLCount: 0x1)
omec-gnbsim-vpp    | cmac value: 0xbe6f50c2
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] NAS integrity key: c0dd3c3f1f6e0a9f61d42b03487b8f4f
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Received Message Type: 66
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: REGESTRATION-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 22 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Procedure Result: PASS, imsi: imsi-208950000000128
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Execute procedure  PDU-SESSION-ESTABLISHMENT-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Waiting for procedure result from imsiStateMachine
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: PROC-START-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Start new procedure  PDU-SESSION-ESTABLISHMENT-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Initiating UE Requested PDU Session Establishment Procedure
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: PDU-SESSION-ESTABLISHMENT-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][NAS][Message] Encode ExtendedProtocolConfigurationOptions in EncodePDUSessionEstablishmentRequest
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: PDU-SESSION-ESTABLISHMENT-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 56 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 98 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 218 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329293
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: PDU-SESSION-RESOURCE-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] PDU Session ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] S-NSSAI - SST:  222
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] S-NSSAI - SD:  00007b
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] UL GTP-TEID:  819462168
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] DL GTP-TEID:  3439329288
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] UPF Endpoint IP:  192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] PDU Session Type:  IPV4
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] QoS Flow Id: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Non Dynamic 5QI: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] ARP Priority Level: 1
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Pre-emption Capability: 0
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Pre-emption Vulnerability: 0
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329288] Adding new QosFlowItem corresponding to QFI: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbPeerDao] Fetching GnbUpf corresponding to IP: 192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Adding new GnbUpUe for PDU Sess ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [DEBU][GNBSIM][RealUe][imsi-208950000000128] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Calculate NAS MAC (algorithm: 2, DLCount: 0x2)
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] NAS integrity key: c0dd3c3f1f6e0a9f61d42b03487b8f4f
omec-gnbsim-vpp    | cmac value: 0xd2135556
omec-gnbsim-vpp    | ip address in string  12.1.1.10
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Received Message Type: 104
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Payload contaner type:{1}
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: PDU-SESSION-ESTABLISHMENT-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Next Event: PDU-SESSION-ESTABLISHMENT-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: PDU-SESSION-ESTABLISHMENT-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Adding new PDU Session for PDU Sess ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] PDU Session ID: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] PDU Session Type: IPV4
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] SSC Mode: 1
omec-gnbsim-vpp    | 2023-01-16T10:27:29Z [INFO][GNBSIM][RealUe][imsi-208950000000128] PDU Address: 12.1.1.10
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: DATA-BEARER-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: DATA-BEARER-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Fetching PDU Session for pduSessId: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: DATA-BEARER-SETUP-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Handling event: DATA-BEARER-SETUP-RESPONSE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329293] Fetching GnbUpUe for pduSessId: 10
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000128][10] Handling: INIT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbUpUe for TEID: 3439329288 Downlink: true
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Procedure Result: PASS, imsi: imsi-208950000000128
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Execute procedure  USER-DATA-PACKET-GENERATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000128] Waiting for procedure result from imsiStateMachine
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Handling event: PROC-START-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Start new procedure  USER-DATA-PACKET-GENERATION-PROCEDURE
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Initiating User Data Packet Generation Procedure
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Please wait, initiating uplink user data in 3 seconds ...
omec-gnbsim-vpp    | 2023-01-16T10:27:30Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 43 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][RealUe][imsi-208950000000128] Handling: DATA-PACKET-GENERATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000128][10] Handling: DATA-PACKET-GENERATION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Sent UDP Packet, length: 92 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Read 92 bytes from 192.168.72.201:26954
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][GnbPeerDao] Fetching GnbUpf corresponding to IP: 192.168.72.201
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][Util][GTP] PDU Session Container Extension header length:1
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329288] Received QFI value in downlink G-PDU: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][GnbUpUe][3439329288] Sent DL user data packet to UE
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000128][10] Received QFI value in downlink user data packet: 6
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][RealUe][PduSession][imsi-208950000000128][10] Received ICMP Echo Reply, ID:12394, Seq:1
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Sent UDP Packet, length: 92 bytes
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][UserPlaneTransport] Read 92 bytes from 192.168.72.201:26954
omec-gnbsim-vpp    | 2023-01-16T10:27:33Z [INFO][GNBSIM][GNodeB][GnbPeerDao] Fetching GnbUpf corresponding to IP: 192.168.72.201
